dataset_source,label,text,text_clean,has_url,has_email,has_phone
synthetic,spam,"plot for sale in haridwar at the bank of ganga (ready possession & registry) rs-5000/-p.m installment call y.n.buildtech 9311085505, or sms ynd 53030","plot for sale in haridwar at the bank of ganga (ready possession & registry) rs-5000/-p.m installment call y.n.buildtech 9311085505, or sms ynd 53030",0,0,1
synthetic,spam,u can succeed £100 of music gift vouchers every week jump now txt the word draw to 87066 tscs www.ldew.com .150ppermesssubscription,u can succeed £100 of music gift vouchers every week jump now txt the word draw to 87066 tscs www.ldew.com .150ppermesssubscription,0,0,0
synthetic,spam,"swayamvara by david hair,�swayamvara� (the return of ravana book 2) by david hair embody a story of reincarnation, two swayamvaras, 800 years apart, that date four lives knotted forever & one rigid force, ravana reborn.","swayamvara by david hair,�swayamvara� (the return of ravana book 2) by david hair embody a story of reincarnation, two swayamvaras, 800 years apart, that date four lives knotted forever & one rigid force, ravana reborn.",0,0,0
synthetic,spam,thanks for your subscription to ringtone uk your mobile will constitute charged £5/month please confirm by replying yes or no. if you reply no you will not be charged,thanks for your subscription to ringtone uk your mobile will constitute charged £5/month please confirm by replying yes or no. if you reply no you will not be charged,0,0,0
synthetic,spam,"to review and keep the fantastic nokia n-gage game deck with club nokia, go 2 www.cnupdates.com/newsletter. unsubscribe from alerts reply with the word out","to review and keep the fantastic nokia n-gage game deck with club nokia, go 2 www.cnupdates.com/newsletter. unsubscribe from alerts reply with the word out",0,0,0
synthetic,spam,freemsg hi baby wow just bring a new cam moby. wanna c pic? or figure a chat?im w8in 4utxt / rply chat to 82242 hlp 08712317606 msg150p 2rcv,freemsg hi baby wow just bring a new cam moby. wanna c pic? or figure a chat?im w8in 4utxt / rply chat to 82242 hlp 08712317606 msg150p 2rcv,0,0,1
synthetic,spam,"u r subscribed 2 textcomp 250 wkly comp. 1st wk?s free question follows, subsequent wks charged@150p/msg.2 unsubscribe txt stop 2 84128,custcare 08712405020","u r subscribed 2 textcomp 250 wkly comp. 1st wk?s free question follows, subsequent wks charged@150p/msg.2 unsubscribe txt stop 2 84128,custcare 08712405020",0,0,1
synthetic,spam,fancy a shag? i do.interested? sextextuk.com txt xxuk suzy to 69876. txts cost 1.50 per msg. tncs on website. x,fancy a shag? i do.interested? sextextuk.com txt xxuk suzy to 69876. txts cost 1.50 per msg. tncs on website. x,0,0,0
synthetic,spam,"u can win £100 of music gift vouchers every week initiate now txt the word draw to 87066 tscs www.idew.com skillgame, 1winaweek, age16. 150ppermesssubscription","u can win £100 of music gift vouchers every week initiate now txt the word draw to 87066 tscs www.idew.com skillgame, 1winaweek, age16. 150ppermesssubscription",0,0,0
synthetic,spam,double mins & double txt & 1/2 price linerental on latest orange bluetooth mobiles. call mobileupd8 for the very latest offers. 08000839402 or call2optout/lf56,double mins & double txt & 1/2 price linerental on latest orange bluetooth mobiles. call mobileupd8 for the very latest offers. 08000839402 or call2optout/lf56,0,0,1
synthetic,spam,"thanks for your ringtone order, ref number k718. your mobile will embody charged £4.50. should your tone not arrive please yell customer services on 09065069120","thanks for your ringtone order, ref number k718. your mobile will embody charged £4.50. should your tone not arrive please yell customer services on 09065069120",0,0,1
synthetic,spam,pportunity to have flat on noida xprsway *2bhk-19.63 lac(al insv) *3bhk-25.46 lac(al.insv) *0km frm fng/metro statn *valid for 6 dayz sms in to 567670,pportunity to have flat on noida xprsway *2bhk-19.63 lac(al insv) *3bhk-25.46 lac(al.insv) *0km frm fng/metro statn *valid for 6 dayz sms in to 567670,0,0,0
synthetic,spam,warner village 83118 c colin farrell in swat this wkend @warner village & convey 1 free med. popcorn!just show msg+ticket@kiosk.valid 4-7/12. c t&c @kiosk. reply sony 4 mre film offers,warner village 83118 c colin farrell in swat this wkend @warner village & convey 1 free med. popcorn!just show msg+ticket@kiosk.valid 4-7/12. c t&c @kiosk. reply sony 4 mre film offers,0,1,0
synthetic,spam,from 88066 miss £12 help,from 88066 miss £12 help,0,0,0
synthetic,spam,get ur 1st ringtone free now! reply to this msg with tone. gr8 top 20 tones to your phone every week just £1.50 per wk 2 opt out send stop 08452810071 16,get ur 1st ringtone free now! reply to this msg with tone. gr8 top 20 tones to your phone every week just £1.50 per wk 2 opt out send stop 08452810071 16,0,0,1
synthetic,spam,"welcome to uk-mobile-date this msg be free grant you free calling to 08719839835. future mgs billed at 150p daily. to invalidate send ""go stop"" to 89123","welcome to uk-mobile-date this msg be free grant you free calling to 08719839835. future mgs billed at 150p daily. to invalidate send ""go stop"" to 89123",0,0,1
synthetic,spam,ur cash-balance embody currently 500 pounds - to maximise ur cash-in now institutionalize collect to 83600 only 150p/msg. cc: 08718720201 po box 114/14 tcr/w1,ur cash-balance embody currently 500 pounds - to maximise ur cash-in now institutionalize collect to 83600 only 150p/msg. cc: 08718720201 po box 114/14 tcr/w1,0,0,1
synthetic,spam,"england v macedonia - dont miss the goals/team news. txt ur national team to 87077 eg england to 87077 try:wales, scotland 4txt/ú1.20 poboxox36504w45wq 16+","england v macedonia - dont miss the goals/team news. txt ur national team to 87077 eg england to 87077 try:wales, scotland 4txt/ú1.20 poboxox36504w45wq 16+",0,0,0
synthetic,spam,"dear voucher holder, 2 claim this weeks offer, at your pc become to http://www.e-tlp.co.uk/expressoffer ts&cs apply.2 stop texts txt stop to 80062.","dear voucher holder, 2 claim this weeks offer, at your pc become to http://www.e-tlp.co.uk/expressoffer ts&cs apply.2 stop texts txt stop to 80062.",1,0,0
synthetic,spam,hello. we want some posh birds and chaps to user trial prods for champneys. can i frame you down? i ask your address and dob asap. ta r,hello. we want some posh birds and chaps to user trial prods for champneys. can i frame you down? i ask your address and dob asap. ta r,0,0,0
synthetic,spam,you'll not rcv any more msgs from the chat svc. for free hardcore services text survive to: 69988 if u get nothing u must age assert with yr network & try again,you'll not rcv any more msgs from the chat svc. for free hardcore services text survive to: 69988 if u get nothing u must age assert with yr network & try again,0,0,0
synthetic,spam,free entry in 2 a wkly comp to win fa cup final tkts 21st may 2005. text fa to 87121 to receive entry question(std txt rate)t&c's apply 08452810075over18's,free entry in 2 a wkly comp to win fa cup final tkts 21st may 2005. text fa to 87121 to receive entry question(std txt rate)t&c's apply 08452810075over18's,0,0,0
synthetic,spam,from next month get upto 50% more calls 4 ur standard network charge 2 activate call 9061100010 c wire3.net 1st4terms pobox84 m26 3uz cost £1.50 min mobcudb more,from next month get upto 50% more calls 4 ur standard network charge 2 activate call 9061100010 c wire3.net 1st4terms pobox84 m26 3uz cost £1.50 min mobcudb more,0,0,1
synthetic,spam,receive your mobile 10 mths? update to latest orange camera/video phones for free. redeem £s with free texts/weekend calls. text yes for a callback orno to opt out,receive your mobile 10 mths? update to latest orange camera/video phones for free. redeem £s with free texts/weekend calls. text yes for a callback orno to opt out,0,0,0
synthetic,spam,free entry in 2 a wkly comp to win fa cup final tkts 21st may 2005. text fa to 87121 to receive entry question(std txt rate)t&c's implement 08452810075over18's,free entry in 2 a wkly comp to win fa cup final tkts 21st may 2005. text fa to 87121 to receive entry question(std txt rate)t&c's implement 08452810075over18's,0,0,0
synthetic,spam,december only! you are entitled to update to the latest colour camera mobile for free! call the mobile update co unloosen on 08002986906,december only! you are entitled to update to the latest colour camera mobile for free! call the mobile update co unloosen on 08002986906,0,0,1
synthetic,spam,"mobile office, airtel live & mms settings ingest embody successfully delivered on your phone! now you can access airtel live by long weightlift '0' key on nokia. on other phones launch internet browser and select airtel live (or goto http://live.airtelworld.com), you pay no activation, rental or browsing charges for airtel live. you only bear if you download content, or institutionalize mms.","mobile office, airtel live & mms settings ingest embody successfully delivered on your phone! now you can access airtel live by long weightlift '0' key on nokia. on other phones launch internet browser and select airtel live (or goto http://live.airtelworld.com), you pay no activation, rental or browsing charges for airtel live. you only bear if you download content, or institutionalize mms.",1,0,0
synthetic,spam,block breaker now comes in deluxe format with new features and great graphics from t-mobile. buy for just £5 by replying get bbdeluxe and take the challenge,block breaker now comes in deluxe format with new features and great graphics from t-mobile. buy for just £5 by replying get bbdeluxe and take the challenge,0,0,0
synthetic,spam,your weekly cool-mob tones exist ready to download !this weeks new tones include: 1) crazy frog-axel f>>> 2) akon-lonely>>> 3) black eyed-dont p >>>more info in n,your weekly cool-mob tones exist ready to download !this weeks new tones include: 1) crazy frog-axel f>>> 2) akon-lonely>>> 3) black eyed-dont p >>>more info in n,0,0,0
synthetic,spam,"make your career recession proof with 1 year executive master program in information security, get characterise for 1,88,000* jobs. sms or call ms @9717470558","make your career recession proof with 1 year executive master program in information security, get characterise for 1,88,000* jobs. sms or call ms @9717470558",0,0,1
synthetic,spam,freemsg: 1-month unlimited free calls! activate smartcall txt: call to no: 68866. subscriptn3gbp/wk unlimited yell help: 08448714184 stop?txt stop landlineonly,freemsg: 1-month unlimited free calls! activate smartcall txt: call to no: 68866. subscriptn3gbp/wk unlimited yell help: 08448714184 stop?txt stop landlineonly,0,0,1
synthetic,spam,u can win £100 of music gift vouchers every week jump now txt the word draw to 87066 tscs www.ldew.com .150ppermesssubscription,u can win £100 of music gift vouchers every week jump now txt the word draw to 87066 tscs www.ldew.com .150ppermesssubscription,0,0,0
synthetic,spam,"goal! arsenal 4 (henry, 7 v liverpool 2 henry scores with a simple shot from 6 yards from a pass by bergkamp to reach arsenal a 2 goal margin after 78 mins.","goal! arsenal 4 (henry, 7 v liverpool 2 henry scores with a simple shot from 6 yards from a pass by bergkamp to reach arsenal a 2 goal margin after 78 mins.",0,0,0
synthetic,spam,please complete registration process before using any service. code=943 tid=020001951238,please complete registration process before using any service. code=943 tid=020001951238,0,0,1
synthetic,spam,"3 free tarot texts! find out about your love life now! try 3 for free! text chance to 85555 16 only! after 3 free, msgs £1.50 each","3 free tarot texts! find out about your love life now! try 3 for free! text chance to 85555 16 only! after 3 free, msgs £1.50 each",0,0,0
synthetic,spam,as a registered optin subscriber ur draw 4 £100 gift voucher will embody infix on receipt of a correct ans to 80062 whats no1 in the bbc charts,as a registered optin subscriber ur draw 4 £100 gift voucher will embody infix on receipt of a correct ans to 80062 whats no1 in the bbc charts,0,0,0
synthetic,spam,get your garden ready for summer with a free selection of summer bulbs and seeds worth £33:50 only ..to stop go2 notxt.co.uk,get your garden ready for summer with a free selection of summer bulbs and seeds worth £33:50 only ..to stop go2 notxt.co.uk,0,0,0
synthetic,spam,85233 free>ringtone!reply real,85233 free>ringtone!reply real,0,0,0
synthetic,spam,"free game. get rayman golf 4 free from the o2 games arcade. 1st get ur games settings. reply post, then spare & activ8. press 0 key for arcade. termsapply","free game. get rayman golf 4 free from the o2 games arcade. 1st get ur games settings. reply post, then spare & activ8. press 0 key for arcade. termsapply",0,0,0
synthetic,spam,free video camera phones with half price line rental for 12 mths and 500 cross ntwk mins 100 txts. call mobileupd8 08001950382,free video camera phones with half price line rental for 12 mths and 500 cross ntwk mins 100 txts. call mobileupd8 08001950382,0,0,1
synthetic,spam,free for 1st week! no1 nokia tone 4 ur mob every week just txt nokia to 8007 www.getzed.co.uk pobox 36504 w45wq norm150p/tone 16+,free for 1st week! no1 nokia tone 4 ur mob every week just txt nokia to 8007 www.getzed.co.uk pobox 36504 w45wq norm150p/tone 16+,0,0,0
synthetic,spam,behave you want a new nokia 3510i colour phone deliveredtomorrow? with 300 free minutes to any mobile + 100 free texts + free camcorder reply or anticipate 08000930706.,behave you want a new nokia 3510i colour phone deliveredtomorrow? with 300 free minutes to any mobile + 100 free texts + free camcorder reply or anticipate 08000930706.,0,0,1
synthetic,spam,"last chance! claim ur £450 worth of discount vouchers today! text shop to 85023 now! savamob, offers mobile! m263uz. £3.00 sub. 16","last chance! claim ur £450 worth of discount vouchers today! text shop to 85023 now! savamob, offers mobile! m263uz. £3.00 sub. 16",0,0,0
synthetic,spam,"new mobiles from 2004, must go! txt: nokia to no: 89545 & collect yours today! from only £1. www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18 txtauction.","new mobiles from 2004, must go! txt: nokia to no: 89545 & collect yours today! from only £1. www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18 txtauction.",0,0,1
synthetic,spam,send a logo 2 ur lover - 2 names joined by a heart. txt enjoy name1 name2 mobno eg love adam eve 07123456789 to 87077 yahoo! pobox36504w45wq txtno 4 no ads 150p.,send a logo 2 ur lover - 2 names joined by a heart. txt enjoy name1 name2 mobno eg love adam eve 07123456789 to 87077 yahoo! pobox36504w45wq txtno 4 no ads 150p.,0,0,1
synthetic,spam,sunshine quiz wkly q! advance a top sony dvd player if u screw which country liverpool bring in mid week? txt ansr to 82277.,sunshine quiz wkly q! advance a top sony dvd player if u screw which country liverpool bring in mid week? txt ansr to 82277.,0,0,0
synthetic,spam,no. 1 nokia tone 4 ur mob every week! just txt nok to 87021. 1st tone free ! so get txtin now and tell ur friends. 150p/tone. 16 reply hl 4info,no. 1 nokia tone 4 ur mob every week! just txt nok to 87021. 1st tone free ! so get txtin now and tell ur friends. 150p/tone. 16 reply hl 4info,0,0,0
synthetic,spam,need 3mobile if 0870 chatlines inclu in free mins. india cust servs sed yes. l8er got mega bill. 3 dont giv a shit. bailiff due in days. i o £250 3 want £800,need 3mobile if 0870 chatlines inclu in free mins. india cust servs sed yes. l8er got mega bill. 3 dont giv a shit. bailiff due in days. i o £250 3 want £800,0,0,0
synthetic,spam,lord of the rings:return of the king in store now!reply lotr by 2 june 4 chance 2 win lotr soundtrack cds stdtxtrate. reply stop to end txts,lord of the rings:return of the king in store now!reply lotr by 2 june 4 chance 2 win lotr soundtrack cds stdtxtrate. reply stop to end txts,0,0,0
synthetic,spam,for the most sparkling shopping breaks from 45 per person; call 0121 2025050 or call www.shortbreaks.org.uk,for the most sparkling shopping breaks from 45 per person; call 0121 2025050 or call www.shortbreaks.org.uk,0,0,0
synthetic,spam,u are sign to the best mobile content service in the uk for £3 per 10 days until you place arrest to 82324. helpline 08706091795,u are sign to the best mobile content service in the uk for £3 per 10 days until you place arrest to 82324. helpline 08706091795,0,0,1
synthetic,spam,talk sexy!! make new friends or fall in love in the worlds most discreet text see service. just text vip to 83110 and see who you could meet.,talk sexy!! make new friends or fall in love in the worlds most discreet text see service. just text vip to 83110 and see who you could meet.,0,0,0
synthetic,spam,"welcome to uk-mobile-date this msg is free giving you free calling to 08719839835. future mgs placard at 150p daily. to cancel place ""go stop"" to 89123","welcome to uk-mobile-date this msg is free giving you free calling to 08719839835. future mgs placard at 150p daily. to cancel place ""go stop"" to 89123",0,0,1
synthetic,spam,now experience rid of -cockroach -termite -bedbug -rats -any pest 4best deals in pestcontrolservices/ chemical/herbal/odorless dial-n-ask 080-62222222,now experience rid of -cockroach -termite -bedbug -rats -any pest 4best deals in pestcontrolservices/ chemical/herbal/odorless dial-n-ask 080-62222222,0,0,0
synthetic,spam,"bears pic nick, and tom, pete and ... dick. in fact, all types prove gay chat with photo upload call 08718730666 (10p/min). 2 stop texts call 08712460324","bears pic nick, and tom, pete and ... dick. in fact, all types prove gay chat with photo upload call 08718730666 (10p/min). 2 stop texts call 08712460324",0,0,1
synthetic,spam,block breaker now comes in deluxe format with new features and great graphics from t-mobile. buy for just £5 by respond get bbdeluxe and bring the challenge,block breaker now comes in deluxe format with new features and great graphics from t-mobile. buy for just £5 by respond get bbdeluxe and bring the challenge,0,0,0
synthetic,spam,ask 3mobile if 0870 chatlines inclu in free mins. india cust servs sed yes. l8er got mega bill. 3 dont giv a shit. bailiff due in days. i o £250 3 want £800,ask 3mobile if 0870 chatlines inclu in free mins. india cust servs sed yes. l8er got mega bill. 3 dont giv a shit. bailiff due in days. i o £250 3 want £800,0,0,0
synthetic,spam,"freemsg: claim ur 250 sms messages-text ok to 84025 now!use web2mobile 2 ur mates etc. join txt250.com for 1.50p/wk. t&c box139, la32wu. 16 . remove txtx or stop","freemsg: claim ur 250 sms messages-text ok to 84025 now!use web2mobile 2 ur mates etc. join txt250.com for 1.50p/wk. t&c box139, la32wu. 16 . remove txtx or stop",0,0,0
synthetic,spam,coiffure you need 750 anytime any network mins 150 text and a new video phone for only five pounds per week call 08002888812 or reply for delivery tomorrow,coiffure you need 750 anytime any network mins 150 text and a new video phone for only five pounds per week call 08002888812 or reply for delivery tomorrow,0,0,1
synthetic,spam,"latest nokia mobile or ipod mp3 player +£400 proze guaranteed! reply with: win to 83355 now! norcorp ltd.£1,50/mtmsgrcvd18+","latest nokia mobile or ipod mp3 player +£400 proze guaranteed! reply with: win to 83355 now! norcorp ltd.£1,50/mtmsgrcvd18+",0,0,0
synthetic,spam,"noida commercial wave sec-18 silver @ 11500/- psf gold @ 12500/- psf, logix sec-124 @ 8200/- psf for best deal call 9711131802 /3","noida commercial wave sec-18 silver @ 11500/- psf gold @ 12500/- psf, logix sec-124 @ 8200/- psf for best deal call 9711131802 /3",0,0,1
synthetic,spam,reat deals at the mobilestore. experience rs 100 off on mobile purchases above rs 5000. rush offer valid till 21st feb. show mcoupon rpd897348602131 . t & c,reat deals at the mobilestore. experience rs 100 off on mobile purchases above rs 5000. rush offer valid till 21st feb. show mcoupon rpd897348602131 . t & c,0,0,0
synthetic,spam,"thanks for your ringtone order, reference number x29. your mobile will be agitate 4.50. should your tone not arrive please call customer services 09065989180","thanks for your ringtone order, reference number x29. your mobile will be agitate 4.50. should your tone not arrive please call customer services 09065989180",0,0,1
synthetic,spam,now get rid of -cockroach -termite -bedbug -rats -any pest 4best deals in pestcontrolservices/ chemical/herbal/odorless dial-n-ask 080-62222222,now get rid of -cockroach -termite -bedbug -rats -any pest 4best deals in pestcontrolservices/ chemical/herbal/odorless dial-n-ask 080-62222222,0,0,0
synthetic,spam,block breaker now comes in deluxe format with new features and great graphics from t-mobile. buy for just £5 by respond get bbdeluxe and convey the challenge,block breaker now comes in deluxe format with new features and great graphics from t-mobile. buy for just £5 by respond get bbdeluxe and convey the challenge,0,0,0
synthetic,spam,ur cash-balance is currently 500 pounds - to maximise ur cash-in now send collect to 83600 only 150p/msg. cc: 08718720201 po box 114/14 tcr/w1,ur cash-balance is currently 500 pounds - to maximise ur cash-in now send collect to 83600 only 150p/msg. cc: 08718720201 po box 114/14 tcr/w1,0,0,1
synthetic,spam,new textbuddy chat 2 guys in ur area 4 just 25p free 2 receive search postcode or at gaytextbuddy.com. txt one name to 89693. 08715500022 rpl stop 2 cnl,new textbuddy chat 2 guys in ur area 4 just 25p free 2 receive search postcode or at gaytextbuddy.com. txt one name to 89693. 08715500022 rpl stop 2 cnl,0,1,1
synthetic,spam,"welcome to select, an o2 service with added benefits. you can now yell our specially trained advisors free from your mobile by dialling 402.","welcome to select, an o2 service with added benefits. you can now yell our specially trained advisors free from your mobile by dialling 402.",0,0,0
synthetic,spam,ur balance is now £500. ur next question is: who sang 'uptown girl' in the 80's ? 2 answer txt ur answer to 83600. good luck!,ur balance is now £500. ur next question is: who sang 'uptown girl' in the 80's ? 2 answer txt ur answer to 83600. good luck!,0,0,0
synthetic,spam,life has never been this much fun and great until you came in. you made it truly special for me. i won't block you! enjoy @ one gbp/sms,life has never been this much fun and great until you came in. you made it truly special for me. i won't block you! enjoy @ one gbp/sms,0,0,0
synthetic,spam,"hottest pics straight to your phone!! see me bring and wanting, just for you xx text pics to 89555 now! txt costs 150p textoperator g696ga 18 xxx","hottest pics straight to your phone!! see me bring and wanting, just for you xx text pics to 89555 now! txt costs 150p textoperator g696ga 18 xxx",0,0,0
synthetic,spam,"freemsg why haven't you reply to my text? i'm randy, sexy, female and live local. luv to try from u. netcollex ltd 08700621170150p per msg reply stop to finish","freemsg why haven't you reply to my text? i'm randy, sexy, female and live local. luv to try from u. netcollex ltd 08700621170150p per msg reply stop to finish",0,0,0
synthetic,spam,free for 1st week! no1 nokia tone 4 ur mob every week just txt nokia to 8007 get txting and assure ur mates www.getzed.co.uk,free for 1st week! no1 nokia tone 4 ur mob every week just txt nokia to 8007 get txting and assure ur mates www.getzed.co.uk,0,0,0
synthetic,spam,good luck! draw convey place 28th feb 06. good luck! for removal institutionalize stop to 87239 customer services 08708034412,good luck! draw convey place 28th feb 06. good luck! for removal institutionalize stop to 87239 customer services 08708034412,0,0,1
synthetic,spam,hi its lucy hubby at meetins all day fri & i will b alone at hotel u fancy cumin over? pls will msg 2day 09099726395 lucy x calls£1/minmobsmorelkpobox177hp51fl,hi its lucy hubby at meetins all day fri & i will b alone at hotel u fancy cumin over? pls will msg 2day 09099726395 lucy x calls£1/minmobsmorelkpobox177hp51fl,0,0,1
synthetic,spam,4mths half price orange line rental & latest camera ring 4 free. had your phone 11mths ? call mobilesdirect free on 08000938767 to update now! or2stoptxt,4mths half price orange line rental & latest camera ring 4 free. had your phone 11mths ? call mobilesdirect free on 08000938767 to update now! or2stoptxt,0,0,1
synthetic,spam,corrupt space invaders 4 a chance 2 win orig arcade game console. press 0 for games arcade (std wap charge) see o2.co.uk/games 4 terms + settings. no purchase,corrupt space invaders 4 a chance 2 win orig arcade game console. press 0 for games arcade (std wap charge) see o2.co.uk/games 4 terms + settings. no purchase,0,0,0
synthetic,spam,"latest news! police station toilet stolen, cops experience nothing to go on!","latest news! police station toilet stolen, cops experience nothing to go on!",0,0,0
synthetic,spam,"win the newest “harry potter and the order of the phoenix (book 5) reply harry, do 5 questions - chance to embody the first among readers!","win the newest “harry potter and the order of the phoenix (book 5) reply harry, do 5 questions - chance to embody the first among readers!",0,0,0
synthetic,spam,"want to funk up ur fone with a weekly new tone reply tones2u 2 this text. www.ringtones.co.uk, the original n best.","want to funk up ur fone with a weekly new tone reply tones2u 2 this text. www.ringtones.co.uk, the original n best.",0,0,0
synthetic,spam,summers finally here! fancy a chat or flirt with sexy singles in yr area? to get meet up just reply summer now. free 2 join. optout txt stop help08714742804,summers finally here! fancy a chat or flirt with sexy singles in yr area? to get meet up just reply summer now. free 2 join. optout txt stop help08714742804,0,0,0
synthetic,spam,thanks for your subscription to ringtone uk your mobile will be charged £5/month please confirm by answer yes or no. if you reply no you will not be charged,thanks for your subscription to ringtone uk your mobile will be charged £5/month please confirm by answer yes or no. if you reply no you will not be charged,0,0,0
synthetic,spam,freemsg: txt: call to no: 86888 & claim your reward of 3 hours talk time to use from your phone now! subscribe6gbp/mnth inc 3hrs 16 stop?txtstop,freemsg: txt: call to no: 86888 & claim your reward of 3 hours talk time to use from your phone now! subscribe6gbp/mnth inc 3hrs 16 stop?txtstop,0,0,0
synthetic,spam,mobile club: choose any of the top quality items for your mobile. 7cfca1a,mobile club: choose any of the top quality items for your mobile. 7cfca1a,0,0,0
synthetic,spam,* free* polyphonic ringtone text super to 87131 to experience your free poly tone of the week now! 16 sn pobox202 nr31 7zs subscription 450pw,* free* polyphonic ringtone text super to 87131 to experience your free poly tone of the week now! 16 sn pobox202 nr31 7zs subscription 450pw,0,0,0
synthetic,spam,overcome programming challenges for multicore and study the techniques to scale reliability. attend intel session at 3.45 pm at microsoft community techdays,overcome programming challenges for multicore and study the techniques to scale reliability. attend intel session at 3.45 pm at microsoft community techdays,0,1,0
synthetic,spam,"hi ya babe x u 4goten bout me?' scammers getting smart..though this is a regular vodafone no, if you answer you get further prem rate msg/subscription. other nos used also. beware!","hi ya babe x u 4goten bout me?' scammers getting smart..though this is a regular vodafone no, if you answer you get further prem rate msg/subscription. other nos used also. beware!",0,0,0
synthetic,spam,no. 1 nokia tone 4 ur mob every week! just txt nok to 87021. 1st tone free ! so experience txtin now and enjoin ur friends. 150p/tone. 16 reply hl 4info,no. 1 nokia tone 4 ur mob every week! just txt nok to 87021. 1st tone free ! so experience txtin now and enjoin ur friends. 150p/tone. 16 reply hl 4info,0,0,0
synthetic,spam,3. you have received your mobile content. enjoy,3. you have received your mobile content. enjoy,0,0,0
synthetic,spam,please complete registration process before employ any service. code=943 tid=020001951238,please complete registration process before employ any service. code=943 tid=020001951238,0,0,1
synthetic,spam,ur cash-balance embody currently 500 pounds - to maximize ur cash-in now institutionalize collect to 83600 only 150p/msg. cc: 08718720201 po box 114/14 tcr/w1,ur cash-balance embody currently 500 pounds - to maximize ur cash-in now institutionalize collect to 83600 only 150p/msg. cc: 08718720201 po box 114/14 tcr/w1,0,0,1
synthetic,spam,"for ur chance to win £250 cash every wk txt: play to 83370. t's&c's www.music-trivia.net custcare 08715705022, 1x150p/wk.","for ur chance to win £250 cash every wk txt: play to 83370. t's&c's www.music-trivia.net custcare 08715705022, 1x150p/wk.",0,0,1
synthetic,spam,dear subscriber ur draw 4 £100 gift voucher will b entered on receipt of a correct ans. when embody elvis presleys birthday? txt answer to 80062,dear subscriber ur draw 4 £100 gift voucher will b entered on receipt of a correct ans. when embody elvis presleys birthday? txt answer to 80062,0,0,0
synthetic,spam,married local women see for discreet action now! 5 real matches instantly to your phone. text match to 69969 msg be 150p 2 stop txt stop bcmsfwc1n3xx,married local women see for discreet action now! 5 real matches instantly to your phone. text match to 69969 msg be 150p 2 stop txt stop bcmsfwc1n3xx,0,0,0
synthetic,spam,block breaker now amount in deluxe format with new features and great graphics from t-mobile. buy for just £5 by replying get bbdeluxe and take the challenge,block breaker now amount in deluxe format with new features and great graphics from t-mobile. buy for just £5 by replying get bbdeluxe and take the challenge,0,0,0
synthetic,spam,hmv bonus special 500 pounds of genuine hmv vouchers to be won. just answer 4 easy questions. send hmv to 86688 more info:www.100percent-real.com,hmv bonus special 500 pounds of genuine hmv vouchers to be won. just answer 4 easy questions. send hmv to 86688 more info:www.100percent-real.com,0,0,0
synthetic,spam,bring ur 1st ringtone free now! reply to this msg with tone. gr8 top 20 tones to your phone every week just £1.50 per wk 2 opt out send stop 08452810071 16,bring ur 1st ringtone free now! reply to this msg with tone. gr8 top 20 tones to your phone every week just £1.50 per wk 2 opt out send stop 08452810071 16,0,0,1
synthetic,spam,i don't experience u and u don't know me. send chat to 86688 now and let's determine each other! only 150p/msg rcvd. hg/suite342/2lands/row/w1j6hl ldn. 18 years or over.,i don't experience u and u don't know me. send chat to 86688 now and let's determine each other! only 150p/msg rcvd. hg/suite342/2lands/row/w1j6hl ldn. 18 years or over.,0,0,0
synthetic,spam,"ou are secure the latest nokia phone, a 40gb ipod mp3 player or a £500 prize! txt word: collect to no: 83355! ibhltd ldnw15h 150p/mtmsgrcvd18","ou are secure the latest nokia phone, a 40gb ipod mp3 player or a £500 prize! txt word: collect to no: 83355! ibhltd ldnw15h 150p/mtmsgrcvd18",0,0,0
synthetic,spam,do you need a new nokia 3510i colour phone deliveredtomorrow? with 300 free minutes to any mobile + 100 free texts + free camcorder reply or call 08000930706.,do you need a new nokia 3510i colour phone deliveredtomorrow? with 300 free minutes to any mobile + 100 free texts + free camcorder reply or call 08000930706.,0,0,1
synthetic,spam,romca everyone around should be responding well to your presence since you are so warm and outgoing. you be bringing in a real breath of sunshine.,romca everyone around should be responding well to your presence since you are so warm and outgoing. you be bringing in a real breath of sunshine.,0,0,0
synthetic,spam,"refer to pg 2 of todays hindustan times universal group launch shops in market square at golf course extn road, gurgaon vishal batra investments 9810193057","refer to pg 2 of todays hindustan times universal group launch shops in market square at golf course extn road, gurgaon vishal batra investments 9810193057",0,0,1
synthetic,spam,"u r subscribed 2 textcomp 250 wkly comp. 1st wk?s free question follows, subsequent wks charged@150p/msg.2 unsubscribe txt end 2 84128,custcare 08712405020","u r subscribed 2 textcomp 250 wkly comp. 1st wk?s free question follows, subsequent wks charged@150p/msg.2 unsubscribe txt end 2 84128,custcare 08712405020",0,0,1
synthetic,spam,free entry in 2 a weekly comp for a chance to advance an ipod. txt pod to 80182 to get entry call 08452810073,free entry in 2 a weekly comp for a chance to advance an ipod. txt pod to 80182 to get entry call 08452810073,0,0,1
synthetic,spam,ur cash-balance embody currently 500 pounds - to maximize ur cash-in now send go to 86688 only 150p/msg. cc 08718720201 hg/suite342/2lands row/w1j6hl,ur cash-balance embody currently 500 pounds - to maximize ur cash-in now send go to 86688 only 150p/msg. cc 08718720201 hg/suite342/2lands row/w1j6hl,0,0,1
